"V10","V38","V41","V42","V44","V50","V51","V53","V54","V57","V78","V80","V92","V158","V159","V160","V180","V370","V382","V449","V451","V504","V519","V538","V558","V559","V560","ydata"
-0.800606267464018,-0.095062995741551,0.964582819361254,-0.139370055721308,-0.999463018624468,0.893369646526188,-0.165655041938473,0.987721834619908,-0.118396483571164,0.903757578666902,0.726478822552853,0.879100323564245,-0.981552487851727,-0.0148450455044901,0.466571744651923,-0.686237667329237,-0.990198120572326,-0.12,-0.999988019118507,-1,-1,-0.988196627283139,-0.993931461349898,-1,-0.189511525660735,-0.852440588816137,0.182142318463113,5
-0.795246105201692,0.163500735116495,0.921601354034158,-0.339150555137937,-0.995419049349544,0.853774511388993,-0.354713926876656,0.944882573047646,-0.313009817121746,0.791978551470826,0.980734490339803,0.491423281020144,-0.992551292478952,0.180420468810794,0.103516940401149,-0.321251582141638,-0.993800994719598,-0.16,-0.999993093727635,-0.933333333333333,-0.870967741935484,-0.989013222737565,-0.987355025269892,-1,0.177754526472563,-0.680215249681849,0.319478813752347,5
-0.79479636908828,0.376778004383636,0.960050683921665,-0.13593870793472,-0.988134471870812,0.892054507715572,-0.16135044877328,0.977436313386679,-0.121512810592398,0.89182148465658,0.570268755702387,0.98691296065407,-0.993118865112955,0.712274140311745,0.135603877764129,0.3027773473525,-0.992214404907079,1,-0.999986576529018,-1,-1,-0.966537568816793,-0.993778051974968,-1,-0.0184458842667599,-0.841558510602875,0.179912810807652,5
-0.794486846382217,-0.0833324619634203,0.918491135980492,-0.341612560921153,-0.988632322712142,0.851718789890646,-0.356610171838327,0.938577801417466,-0.317129245031746,0.78402875431898,0.30087004154285,0.344098518735243,-0.993567423060953,0.090452860193845,-0.0374926661673377,-0.445536841480626,-0.986729658701251,0.32,-0.999982266947491,-0.866666666666667,-1,-0.968339154713419,-0.994314534663924,-0.948717948717949,-0.194258444273528,-0.677240764080998,0.321519252810869,5
-0.774389243440011,0.2084118512558,0.950803201515367,-0.255249900890033,-0.998430175413326,0.879980433797817,-0.279556523407041,0.973544696736848,-0.228786108788581,0.867553245297833,-0.595942925528905,0.550676942923868,-0.973777388573785,0.231461064446465,-0.817491849480897,-0.29240529432284,-0.985633726819227,-0.44,-0.999936973598611,-1,-1,-0.89719887220636,-0.976751361776199,-1,-0.646666806580086,-0.764102304254573,0.26115647003008,5
-0.798114601621761,0.290191603100183,0.919558865515939,-0.341405045091545,-0.999092865173459,0.848522916747498,-0.364325557595408,0.943358232776381,-0.315946948139062,0.786749406277089,0.952908515541886,-0.776282299979422,-0.997594943073796,-0.256686184352862,-0.0712588808605998,-0.537942034107058,-0.996251640942703,0.16,-0.999992520565801,-0.866666666666667,-1,-0.997149197162432,-0.998047705152045,-1,0.595686478709141,-0.674560172548573,0.320987586352677,5
-0.801616829663384,0.161825488350661,0.949710159871269,-0.259464081642798,-0.998941786746116,0.878844583197451,-0.283124277267018,0.972970164033549,-0.234036605176036,0.864696166951272,0.952243864144832,0.123549897337052,-0.993073401887358,0.178058273183146,-0.345521865401926,-0.901210297701921,-0.995091943661999,-0.04,-0.999993462620796,-1,-1,-0.993679056658864,-0.996921197929763,-1,0.41144050309909,-0.759792735907361,0.26404230222136,5
-0.794691910192208,0.295591605970074,0.924642892706239,-0.332689069614516,-0.995564443090739,0.856049734250593,-0.348843809544698,0.947447328453789,-0.309585272515753,0.799777308548175,0.981164130433742,0.237270418672439,-0.986490978350241,-0.108793091465532,0.667846614317738,-0.421803220279052,-0.985831314694085,-0.16,-0.999975690896569,-1,-0.935483870967742,-0.980886539523569,-0.981275429303694,-1,-0.632243301274398,-0.686809329804009,0.314886078302297,5
-0.760188913214439,0.920489968199016,0.90870333856017,-0.362553930678964,-0.938797567603422,0.855181105833401,-0.348601731047844,0.903607399646262,-0.390319023498692,0.759353928727044,0.996680184914815,0.69770901831151,-0.995125757903918,-0.148881690676232,-0.501078315631623,-0.682668744396988,-0.988302171733881,0.36,-0.99994960202434,-1,-1,-0.868573918361859,-0.993848911234679,-1,0.0426533743829249,-0.652635491462136,0.336126899714992,5
-0.803813504514186,0.290980638723595,0.922359773608433,-0.337654482762097,-0.998518216274497,0.851650133975058,-0.359375064081636,0.945999320800216,-0.310634104725407,0.793920271931523,0.931490088875395,-0.110887074084901,-0.982087135196641,-0.23504406657475,-0.180981948409309,-0.379633140324623,-0.994572755395354,0.04,-0.999991620328759,-0.933333333333333,-0.935483870967742,-0.9946598828677,-0.992318741507228,-0.948717948717949,-0.965935160006908,-0.681611176429864,0.318396739802541,5
-0.802064750335496,0.115309326161479,0.950828589813658,-0.256742672380334,-0.998364629688162,0.879981102377733,-0.280418429786337,0.973804016404351,-0.233603965317787,0.867619646775766,0.896229070568093,0.980721614651071,-0.992329233851575,0.0663994862593709,-0.408162127702328,-0.137857255046188,-0.995059057550962,-0.16,-0.999997834073123,-1,-0.935483870967742,-0.99556550601404,-0.996992265335218,-0.538461538461538,0.162932936725356,-0.762569683338587,0.262129832196266,5
-0.799716513432019,0.00922094624663949,0.965855640521011,-0.147423282917222,-0.997799533571718,0.894940917738982,-0.172569350343453,0.987826179112115,-0.125216730614609,0.907119670195823,0.723786481876942,0.821872679524913,-0.984935862164616,-0.425244645766846,0.153108686629105,-0.477004961313893,-0.989725056576444,0.12,-0.999976109353945,-1,-0.741935483870968,-0.990023618356311,-0.988078503977905,-1,0.115930617155895,-0.851853248821766,0.18758200697261,5
-0.803100373981135,-0.0289049213781891,0.949388343073492,-0.259637179323779,-0.998797642363826,0.878542275016022,-0.282329723777678,0.972639859356448,-0.2339347735461,0.86385544999407,0.440886490292041,0.968362343216256,-0.991674446179513,-0.00144135757263919,0.0130832880874898,-0.605522470638296,-0.998536583356872,-0.32,-0.999991805486654,-0.866666666666667,-1,-0.997844313900061,-0.994515333749431,-1,0.669063273448273,-0.759501019239124,0.264189275491396,5
-0.801282694602808,0.265766100951368,0.949375126766954,-0.259707016040522,-0.99941402021027,0.878159903076567,-0.280305617251826,0.972776273575856,-0.234036605176036,0.863820836833993,-0.594752050354523,0.844023860620337,-0.994014451461782,-0.544959375305096,0.47837707412403,-0.948446730474925,-0.993824852365223,-0.04,-0.999986952821881,-1,-0.935483870967742,-0.992397979483768,-0.997741612027055,-0.948717948717949,-0.222953383822536,-0.759732971584542,0.264249049849619,5
-0.800245348677213,-0.163954102865455,0.965134326320961,-0.149429363085083,-0.998221719791241,0.89420478451038,-0.167965388837379,0.987753968233819,-0.128053579691678,0.905214065522651,0.34383371966524,0.968299914069364,-0.990958316583495,-0.186439493286111,0.234381982434576,-0.440979558061645,-0.993062618057703,-0.2,-0.999996655782692,-1,-0.806451612903226,-0.982078295075174,-0.995532870245952,-1,0.117797005437125,-0.848270029281046,0.188955262240254,5
-0.803540140159039,0.113918595908681,0.921221992948193,-0.337164923671314,-0.999081036224575,0.850106186458617,-0.360517116458504,0.944932643597042,-0.309215384973767,0.791005539672569,0.148671840883519,-0.945785807575693,-0.993088352415352,-0.367474542101748,-0.168135252634,-0.527513562530442,-0.99553910669687,-0.04,-0.999996336153044,-0.933333333333333,-0.806451612903226,-0.997225046944664,-0.9973895240153,-1,0.700464476508645,-0.678817459925949,0.318027630711094,5
-0.780637111869232,-0.931727819683039,0.620536318970977,0.421906686512324,-0.967701803260729,0.558103148336196,0.392678571856138,0.629096259225958,0.4345663033576,0.103881219186447,-0.97337185557779,0.933505354712818,-0.997244509344973,0.560811727581655,-0.785149427937423,-0.786210573409827,-0.997722732805799,0.04,-0.999994171187197,-1,-1,-0.97548592249173,-0.996362093380139,-1,-0.0513157442307025,-0.312756887192741,-0.220415064593104,4
-0.800759300214159,-0.443226351965134,0.91491428020169,0.11912548759094,-0.997861469230083,0.844374995809572,0.0869184048250216,0.938208679385605,0.139956028704966,0.774890486212332,-0.966839647769638,0.868764461860137,-0.997594882346147,-0.0712429133521845,0.173549374974674,0.0763877072971511,-0.997762423882233,-0.28,-0.999997110828893,-0.933333333333333,-1,-0.995971998492296,-0.996049764820113,-1,0.200998423097155,-0.734927113700459,0.00464513076568807,4
-0.693871799093502,0.227475306435893,0.913223029699507,0.0756135728934402,-0.901176527009004,0.860775408601127,0.073343775427763,0.851216812608165,0.0599317540614901,0.771260095058937,0.362038330019998,-0.744136323554888,-0.980501011803224,-0.147932721207807,0.525329638290513,0.512284145787581,-0.993303435154691,-0.12,-0.99984546652048,-1,-1,-0.822191882727514,-0.969087729752585,-1,-0.842264308354879,-0.735411647250434,0.0346973143863514,4
-0.798124622892599,-0.378332914134288,0.622516406242736,0.419997671853347,-0.996896884756655,0.553657579167601,0.379054220384404,0.651923296498708,0.43801176024254,0.107793028336209,-0.960498423020566,0.963295438023113,-0.996617032887598,-0.490007088572148,0.130163712971394,-0.24072901085363,-0.997346981592032,0.04,-0.999990538455406,-1,-0.67741935483871,-0.995452978869223,-0.997519954711021,-0.897435897435897,-0.0371638662362558,-0.316192741680222,-0.219241303442214,4
-0.791635659419444,-0.874747908915921,0.774973560105094,0.325099389582909,-0.972934340247341,0.712695783805783,0.321552427955624,0.791004540806939,0.327677332409047,0.436143712906222,-0.975901428458751,0.933680747201374,-0.986056477468935,0.955633573100156,-0.973967297464805,-0.989124454770441,-0.996813166631505,0,-0.99999145231693,-1,-1,-0.946453802761575,-0.991523171311036,-1,-0.0407137965652388,-0.499883093950042,-0.144577966082937,4
-0.801931107999514,-0.224337085216156,0.91469880253713,0.114911860627479,-0.997797181416265,0.84426455055587,0.08580163082981,0.938362283794302,0.133532125570039,0.774341277626893,-0.937795140135201,-0.235432344371825,-0.995986157916782,-0.383351724187764,-0.1329298742178,0.428831634687769,-0.997474807535299,0,-0.999981376471704,-1,-0.935483870967742,-0.994677631616841,-0.995295151474549,-0.948717948717949,0.226009342198187,-0.735827481382871,0.00753470850370341,4
-0.799730688915279,-0.229713243470522,0.782505459628407,0.315192841706516,-0.999181845458629,0.712088744025548,0.276830701339937,0.809292780956848,0.334208423288564,0.453414483733929,-0.505350945035117,-0.573678796295337,-0.994856638113159,-0.16333860269524,-0.155384242998024,-0.161532666763338,-0.99841261018478,-0.12,-0.999990318643083,0.0666666666666667,-1,-0.998967850611115,-0.999366186795472,-0.743589743589744,0.0401042026528049,-0.511568847625384,-0.137295322077439,4
-0.798499637857478,-0.176074375121172,0.913887067170862,0.123427412659428,-0.996387135568284,0.843624301310723,0.0927230079024457,0.936833624854757,0.142356124559284,0.77227361356008,-0.996885967493649,-0.664322228532173,-0.983416710616547,0.934955401744155,0.816143629234458,0.863047478745238,-0.996563836210081,-0.16,-0.999978995603397,-0.866666666666667,-1,-0.993012983708765,-0.990321965244488,-0.846153846153846,0.359625067311598,-0.734520556294491,0.00159749300841594,4
-0.792172902272883,-0.883298593959287,0.831111266542512,0.166710815179838,-0.977287366776525,0.779380224502896,0.151464287276091,0.849573255695564,0.15244149260937,0.56773271020421,-0.924104988671349,0.656459734453223,-0.997188650771198,0.862063161276164,-0.848829635982561,-0.979436118250563,-0.997303325906239,0.04,-0.999985844223446,-1,-1,-0.943753470349152,-0.993543912348966,-1,-0.0730903435255751,-0.565071916194015,-0.0286462172527938,4
-0.801191131060066,-0.435764414728799,0.622075300662555,0.419708223978077,-0.996000232709134,0.553657579167601,0.378414153563449,0.651320629949575,0.436594324361443,0.106905343673518,-0.425594644077828,-0.0793050224021814,-0.995528961467064,-0.031154721801158,-0.234431660094111,-0.5925462023527,-0.997725749836379,-0.12,-0.999991628328366,-0.933333333333333,-1,-0.9986575694199,-0.99699029007108,-0.948717948717949,0.0557583706135212,-0.315919830374702,-0.219077626380063,4
-0.802522995040693,-0.0735506200987884,0.782666461963438,0.314638305358426,-0.999082297917826,0.712236426462994,0.277473874335582,0.809530979650029,0.333620024281456,0.453785908199945,-0.927783014152708,0.957469643061336,-0.992583343310414,-0.330418911843154,0.171792706929704,-0.193657181148882,-0.997908235090909,-0.08,-0.999996065199463,-1,-1,-0.998089239472735,-0.99333923483928,-1,0.0102826231751334,-0.510825274033933,-0.136761664272016,4
-0.800325266138251,-0.519526765389605,0.869920073881936,0.15155975039588,-0.997555698345939,0.799988071945331,0.118031696922764,0.894411429542602,0.170429421928437,0.66204923860492,-0.988352910563301,0.17705871476381,-0.996293138236186,-0.314725423831889,0.266580421051741,-0.547269922178369,-0.997857319058234,-0.08,-0.999993334284104,-1,-1,-0.994934123681835,-0.994386933419535,-0.897435897435897,-0.0979928068617352,-0.6439310608938,-0.0184038470652108,4
-0.792172902272883,-0.989412077410445,0.864125916263241,0.071355543846735,-0.856822501213221,0.860533140296814,0.151464287276091,0.849573255695564,-0.172381601671938,0.649209722817994,-0.989189411989796,0.985504748814554,-0.997764386119516,0.2583396655194,-0.762528344591041,0.0376013333598457,-0.992855820099799,-0.32,-0.999960503942172,-1,-1,-0.488277139883023,-0.969290960497118,-1,0.124689611386606,-0.645437527902555,0.0371920313057805,4
-0.611513395443263,-0.456447045219963,0.797357334350089,0.210893232669961,-0.805571102655363,0.768784510682054,0.308177078997766,0.691505242121367,0.176852565776108,0.490497610732951,-0.978768904804968,0.826467515384387,-0.918179776317243,0.556941226281837,0.649687955739274,0.610860352814264,-0.930595720764074,-0.4,-0.994989644911423,-0.933333333333333,-0.935483870967742,-0.645092169970802,-0.815708656338183,-1,0.0613309107034559,-0.541836580696471,-0.0621546101687091,4
-0.802699537633033,-0.289034312861608,0.871448360557625,0.148880856107309,-0.99822532383071,0.801755504767059,0.115749701942667,0.896313903622998,0.166370646946302,0.665821033062671,-0.936080885698327,0.357352905600952,-0.996435428055263,-0.524778380596662,0.17728174782589,-0.22584526332046,-0.995948312623524,0.12,-0.999990719252168,-0.8,-1,-0.998358912838678,-0.99792812459005,-1,0.24473790951453,-0.646925186443927,-0.0165221697709684,4
-0.800278904916748,-0.362200581057699,0.78214173272249,0.311814084121414,-0.99462906438979,0.712695783805783,0.276853038828511,0.804426196640998,0.327677332409047,0.452577640877077,-0.234731963422428,0.646896164297927,-0.986056477468935,0.926394520909519,-0.963588279946335,-0.969934054813517,-0.997535989055442,0.04,-0.999996975292264,-1,-1,-0.993224726507172,-0.992138846612463,-1,-0.0169688162802799,-0.513559562057833,-0.135120630944359,4
-0.802754182013412,-0.566282979371898,0.914553635285337,0.118618571026005,-0.997865876166757,0.844374995809572,0.0858160108186414,0.938362283794302,0.136468368286968,0.773971287754884,-0.240103209383369,-0.526082256384315,-0.996997436561016,-0.140354371017694,0.705563158074499,0.0370550286618434,-0.997877067987422,0.04,-0.999994545253998,-1,-1,-0.997081765240113,-0.996560697704043,-1,0.430865387335179,-0.73463715172655,0.00498041683497075,4
-0.795413473136109,-0.801263200299345,0.83427219368275,0.15422841590722,-0.988784048015994,0.766021849046071,0.140939860628778,0.852026418255822,0.168961265804381,0.575287186645122,-0.998095052558826,0.920044320772286,-0.992029852504518,0.863408425822026,-0.863935000852138,-0.98303431161102,-0.998261260126858,0.04,-0.999996028814235,-1,-1,-0.9849443380263,-0.996634864128706,-1,-0.0105134890408357,-0.581689315412283,-0.0205010093932226,4
-0.801282331346792,-0.552340128888917,0.87205313632307,0.146259242660226,-0.997355836243399,0.802142166092486,0.114302707225556,0.896397254105948,0.162451637450962,0.667315161814777,-0.97455259021286,0.212970674761054,-0.992271204369931,-0.511975005728127,0.340978782476368,-0.0427555532005576,-0.998555254279869,0.0800000000000001,-0.999978043779493,-1,-1,-0.994635523597828,-0.995904969921694,-1,-0.0115413114095945,-0.645782584558965,-0.0145903699155326,4
-0.800753864028779,-0.229871507935893,0.782421686303006,0.315421671665424,-0.999215378839634,0.711883562416974,0.277747378245001,0.808994898178484,0.334440119244175,0.453221244463874,-0.843891034460468,0.130853905466742,-0.995877783706311,-0.151993939957823,0.427450850256663,0.0357714293955751,-0.996911442503375,0.12,-0.999975726159137,-0.333333333333333,-1,-0.99793261021345,-0.998713473179557,-0.794871794871795,0.189907332611521,-0.511412561141016,-0.13746060068899,4
-0.799495039814472,-0.0739229748620529,0.871530739649957,0.144118516544528,-0.99521213364542,0.80223643016105,0.110580429722865,0.894954873522995,0.158737056777903,0.666025911608623,0.60696491152842,-0.0356346084206277,-0.993456462549968,0.535492436770226,0.983313088619313,0.628536748256864,-0.996904545716452,-0.2,-0.99998450109651,-1,-1,-0.996099470655081,-0.996712397184771,-1,-0.576990380141636,-0.645829449121994,-0.0131380802716602,4
-0.801058658061981,-0.339202834651635,0.91754400098328,0.10493944792451,-0.995197460414592,0.848809401272438,0.07817454766696,0.940362357502617,0.118480799343603,0.781601547285455,-0.99006117334325,0.826138881972198,-0.990313802736617,-0.513202126883197,0.970394751502127,-0.44821435644592,-0.997822652635665,-0.16,-0.999998905618661,-1,-1,-0.992722793416496,-0.996746981901755,-1,-0.474794697185774,-0.740876464852627,0.0145119020080924,4
-0.799802512567356,-0.185143881580646,0.873117871899734,0.142469735491293,-0.998027015026812,0.80246354475495,0.112666595740555,0.897046006084889,0.162212387724356,0.669946540164237,-0.917696071405576,0.877068417535588,-0.990806478724548,-0.50142235065691,0.582405525956551,-0.0710880093864767,-0.998575856144166,-0.48,-0.999975936107337,-1,-1,-0.994142402404749,-0.994139497765382,-1,-0.567155784399725,-0.647735534704454,-0.0119320180295298,4
-0.798739258999941,-0.144593503442604,-0.211771764467586,0.773162698886258,-0.999838567958188,-0.277889714923276,0.723344351460613,-0.163088547406519,0.786520516001124,-0.935298550766838,-0.0629495622719721,-0.31865735280126,-0.987392786748889,0.0536757239982644,0.153270883224895,-0.336190884119038,-0.997614134507501,0,-0.999981641688571,-0.466666666666667,-0.935483870967742,-0.997065080227061,-0.992732092360451,-0.948717948717949,0.74986559150522,0.396153349202139,-0.546904549907534,6
-0.796575941289031,-0.366783319861458,-0.257625210569678,0.94351035461097,-0.990796024130583,-0.321267843657257,0.892731172116273,-0.213936022327874,0.953194797314431,-0.955684851847527,-0.834417204185194,0.964485206050957,-0.991954066535334,-0.525124340079555,-0.36217207144958,0.332180976557299,-0.993385743124581,0,-0.999984458989939,-1,-1,-0.988285725008171,-0.993197189722552,-1,-0.14844451925979,0.430690846217507,-0.807092485676849,6
-0.801249363454913,-0.427458803984684,-0.048834702587533,0.796828144177082,-0.998316431151632,-0.115243977801072,0.746770002200121,-0.00437412001749471,0.809795171896139,-0.831699013214208,-0.742823801802292,0.465436534179431,-0.991533886587359,-0.0303352749699819,0.138107305173257,0.174601143293597,-0.998093640971325,-0.4,-0.999997673636753,-0.4,-1,-0.997363140536634,-0.992308700396002,-1,-0.585367808151508,0.273803896602525,-0.577680440243075,6
-0.731317730938145,0.114384075934765,-0.542783548324501,0.569382601336565,-0.369788192295403,-0.353825538619761,0.72025964616856,-0.707194675821933,0.218214334511598,-0.968598687833016,0.955028964194332,-0.996892133999541,-0.669837119037478,-0.204676311595903,0.12872358218267,-0.366572407921127,-0.807943069716515,-0.16,-0.985675397422478,-0.933333333333333,-0.935483870967742,-0.338951430084317,-0.296013029325104,-0.948717948717949,-0.174725074635086,0.63896647027324,-0.372952588136613,6
-0.796041030431896,-0.30571203384415,-0.050988374764144,0.797625771484751,-0.99656311455304,-0.116110710915016,0.747186758043985,-0.00681848203671209,0.810760416954277,-0.833384636959282,-0.726708363466069,-0.151470157549199,-0.997489984217111,0.0508673196664626,0.876345356283749,0.247064958336599,-0.997725112256344,-0.16,-0.999992878498801,-1,-1,-0.99712832730066,-0.996121592983171,-1,0.255296281033954,0.275612348276201,-0.578139371472344,6
-0.769277665785138,0.641015209403571,-0.290710750787023,0.931972861403339,-0.986433483253599,-0.351276830400646,0.886308034856807,-0.249056744221612,0.938812944883124,-0.968001593318114,0.017984834897214,0.756454002219738,-0.976850627251265,-0.245296904796176,-0.767175134077566,0.126316832733141,-0.960436638983728,0.2,-0.999872693739158,-0.933333333333333,-0.935483870967742,-0.82696893939947,-0.978089278398669,-1,0.112411894381491,0.45484805584119,-0.777529805898823,6
-0.799843082257438,-0.3051888805648,-0.212825562185791,0.773206737226612,-0.996955682025594,-0.27787263810389,0.723522203565573,-0.165102764758459,0.786529509320542,-0.93580971108763,-0.860251668982865,0.645299705442422,-0.990090935194641,0.21413322011172,0.812686495726837,0.432536145764056,-0.998640734796664,-0.64,-0.999995088334628,-1,-1,-0.998211494331567,-0.99199294597451,-1,0.610931997274118,0.397005067803931,-0.546595447725134,6
-0.760279377425032,-0.89009253631728,-0.0655693816443897,0.801794099445277,-0.932012725704608,-0.116886279508647,0.759495769953323,-0.0654662956586632,0.810353261502487,-0.844257251974576,-0.972696437255152,-0.989975649993685,-0.995832757509677,-0.622935615183428,0.985363744185548,-0.681596387505172,-0.998232466694353,-0.52,-0.999989751765646,-1,-1,-0.956913138350011,-0.99509212817976,-1,0.2600782115358,0.286412196689558,-0.584180899730031,6
-0.797607486921127,0.187672570568372,-0.759720688025146,-0.0362158596416706,-0.99308820249414,-0.821139506989082,-0.0612008243067571,-0.702306152420246,-0.0162896624266727,-0.9271786310249,0.968307770719154,0.584983540929709,-0.98745981522374,-0.726919488118889,0.782538985331773,-0.477308569968635,-0.994213471765575,0,-0.999977028268335,-0.933333333333333,-1,-0.993453485559967,-0.998131497883469,-1,0.0345011329053138,0.794014211595374,0.1122437734883,6
-0.799843082257438,-0.126401562748654,-0.210672877978603,0.774145459188168,-0.988366901239543,-0.271905250493769,0.726714608031066,-0.165102764758459,0.787183630815101,-0.934753001211507,0.869783466096809,-0.989914684339563,-0.990090935194641,0.217967094042848,0.968476687715013,0.236289829886419,-0.996477352607976,-0.6,-0.999986064610988,-1,-1,-0.99586327434398,-0.991297280015086,-1,0.381019990478956,0.395506247991434,-0.547295836540936,6
-0.788498138850504,-0.21627702265875,-0.261579968926116,0.946806860139887,-0.988602704623331,-0.321389228614223,0.89551945272189,-0.214724837247955,0.954835935095335,-0.957260186109835,-0.89208110693306,0.987025890959316,-0.993617818658961,-0.0107647578799963,-0.185317963540964,0.187065841786192,-0.99074700718004,0.04,-0.999973258466666,-1,-1,-0.989938914298725,-0.995377692171657,-0.897435897435897,-0.24306362577113,0.433618069327172,-0.814744403016088,6
-0.793622608819658,-0.202682670781897,-0.20935517909465,0.771101541563851,-0.998675374044967,-0.275281155197729,0.721780794555447,-0.161460244822128,0.784347498545471,-0.934116917441172,-0.32106185704266,-0.916122002985979,-0.993944069454447,0.259118364017097,0.103463169479394,0.454210044016539,-0.998200061873685,-0.64,-0.999991211432113,0.0666666666666667,-1,-0.998557067629762,-0.996825160986518,-0.948717948717949,-0.617671805352114,0.39441321574885,-0.544337659809484,6
